word,count
love,925
que,487
babi,413
time,366
day,322
feel,305
need,293
thing,291
way,284
gonna,281
girl,280
yeah,269
caus,251
world,245
te,244
life,235
ich,233
man,226
onli,217
night,216
whi,199
look,195
un,191
dream,181
heart,181
wanna,175
du,174
tri,172
turn,171
el,171
die,169
start,164
yo,164
es,163
face,162
littl,162
eye,155
danc,149
light,148
und,145
everi,142
hand,142
boy,140
believ,140
noth,139
good,133
je,133
head,130
play,129
call,128
live,128
fall,127
gotta,126
mind,122
lo,122
song,121
wait,120
hey,119
show,118
stay,117
put,116
stop,116
hold,113
pas,113
everyth,111
parti,110
rock,110
lie,105
chang,104
walk,101
someth,97
chorus,97
cri,96
leav,95
soul,95
god,94
move,93
wrong,92
lord,92
pleas,91
end,90
talk,90
free,89
insid,89
qui,89
last,88
touch,85
sun,84
befor,84
stand,84
fuck,83
bad,82
una,82
round,81
home,80
por,80
same,79
anoth,79
rain,79
music,78
quiero,78
nobodi,78
pain,77
forev,77
care,76
real,76
kick,76
kill,75
fli,75
friend,74
ha,74
"""Ã """,74
peopl,73
everybodi,73
break,73
new,73
watch,73
fill,72
ma,72
shit,71
mean,70
place,69
dan,69
word,68
realli,68
thought,68
black,68
name,67
reach,67
readi,66
nicht,66
hous,65
yall,65
ne,65
hope,65
sail,65
togeth,65
high,64
nigga,64
door,64
das,64
sky,63
roll,62
em,62
reason,61
fine,61
run,61
angel,61
rap,61
mich,61
wenn,61
true,60
promis,60
work,60
doe,60
white,59
own,59
side,59
mine,58
help,58
fire,58
da,58
use,57
other,57
becaus,57
big,56
rememb,56
mad,56
tanto,56
happi,55
lone,55
money,55
dark,55
blow,54
son,54
"""mÃ¡s""",54
year,53
auf,53
para,53
laugh,52
dead,52
todo,52
chanc,52
hit,52
ell,52
dich,52
crazi,51
ce,51
kind,51
ground,51
der,51
tumbl,51
star,50
shine,50
fight,50
hate,50
los,50
tomorrow,50
veri,50
sur,50
mani,49
sin,49
goe,49
cest,49
wie,49
est,49
heaven,48
ooh,48
ani,48
control,48
comm,48
set,48
wit,48
lyric,48
va,48
today,47
breath,47
immer,47
cool,47
matter,46
mayb,46
part,46
land,46
voic,46
ist,46
old,45
wall,45
morn,45
guess,45
blind,45
jenni,45
magic,45
onc,44
summer,44
san,44
yea,43
kiss,43
earth,43
rest,43
hell,43
rhyme,43
els,43
nunca,43
street,42
runnin,42
il,42
cuz,42
dann,42
toi,42
line,41
pass,41
wonder,41
fear,41
bin,41
hurt,40
game,40
hot,40
floor,40
strong,40
petit,40
hoy,40
l,40
blue,39
brother,39
bodi,39
young,39
open,39
woman,39
sunday,39
road,39
jack,39
o,39
someon,38
war,38
escap,38
car,38
sweet,38
smile,37
beat,37
mama,37
como,37
rhythm,37
christma,37
blood,37
sea,36
mother,36
sad,36
question,36
g,36
citi,35
cold,35
rule,35
las,35
king,35
une,35
carri,34
lead,34
step,34
"""Ã§a""",34
insan,34
great,34
anyth,34
truth,34
noch,34
vez,34
wish,33
comin,33
whole,33
arm,33
answer,33
troubl,33
blame,33
air,33
stone,33
easi,33
wing,33
solo,33
vida,33
nada,33
bien,33
anymor,32
jame,32
special,32
vie,32
ass,32
goodby,32
mir,32
mehr,32
bist,32
wir,32
ride,31
empti,31
men,31
lot,31
den,31
im,31
pie,31
fantasi,30
broken,30
afraid,30
catch,30
lover,30
fun,30
hat,30
cut,30
river,30
ti,30
action,30
gettin,30
ella,30
drink,29
pretti,29
drop,29
drive,29
top,29
pull,29
death,29
bitch,29
hole,29
futur,29
sleep,29
fool,29
holi,29
dir,29
dein,29
crack,29
beauti,29
mon,29
machin,29
revolut,29
red,28
lip,28
act,28
sick,28
chain,28
guid,28
town,28
rise,28
child,28
wake,28
sorri,28
spoon,28
vos,28
dj,28
precious,28
upset,28
che,28
share,27
sinc,27
heavi,27
pay,27
power,27
plan,27
return,27
flow,27
sometim,27
slap,27
bit,27
water,27
check,27
hair,27
pero,27
somethin,27
hasta,27
brain,26
becom,26
ojo,26
sound,26
worri,26
ecstasi,26
ten,26
nice,26
bird,26
piec,26
tryin,26
welcom,26
amo,26
cos,26
jesus,26
estoy,26
cantar,26
sister,25
such,25
bed,25
famili,25
ton,25
shot,25
zu,25
final,25
ein,25
somebodi,25
alcohol,25
hay,25
corazon,25
ihr,25
key,24
everyday,24
sex,24
dick,24
peac,24
wash,24
children,24
trust,24
scream,24
full,24
mein,24
porqu,24
sexi,24
alla,24
mouth,23
imagin,23
bout,23
esta,23
kid,23
ta,23
weak,23
ball,23
suck,23
mess,23
train,23
devil,23
mile,23
cover,23
knowledg,23
wind,23
age,23
fake,23
whisper,23
"""fÃ¼r""",23
doch,23
moon,23
spirit,23
ahora,23
everywher,23
prais,23
crowd,23
tes,23
tutto,23
clear,22
point,22
feelin,22
til,22
everyon,22
cuando,22
shake,22
slow,22
nous,22
quil,22
evil,22
lock,22
surviv,22
funki,22
tree,22
fame,22
sich,22
cloud,22
alma,22
ladi,22
samba,22
push,21
voy,21
smoke,21
nos,21
grand,21
master,21
dragon,21
rapper,21
rockin,21
gun,21
faith,21
scare,21
radio,21
fresh,21
desd,21
record,21
regga,21
bell,21
rien,21
livin,21
siempr,21
pick,21
faut,21
anywher,21
read,20
refus,20
daddi,20
dress,20
doctor,20
ocean,20
fate,20
tongu,20
anyon,20
choos,20
mit,20
rais,20
dirti,20
"""oÃ¹""",20
aux,20
soy,20
eu,20
second,20
su,20
ces,20
dime,20
meinem,20
ja,20
funk,20
slam,20
questo,20
memori,19
tan,19
wear,19
gold,19
jump,19
quon,19
doin,19
main,19
passion,19
skin,19
moment,19
school,19
heat,19
pray,19
whoa,19
shout,19
knee,19
bear,19
mal,19
kann,19
flame,19
nur,19
weil,19
cielo,19
feed,19
cmon,19
tengo,19
u,19
fallin,19
"""tÃº""",19
sign,18
ladder,18
sont,18
dont,18
desir,18
grab,18
deni,18
saw,18
wast,18
room,18
outsid,18
low,18
nein,18
tus,18
lick,18
mic,18
ny,18
fuckin,18
era,18
dice,18
wave,17
father,17
race,17
ring,17
buy,17
spot,17
tune,17
cross,17
neon,17
sight,17
joy,17
stori,17
spinnin,17
wild,17
bright,17
least,17
re,17
mistak,17
kinda,17
babe,17
sa,17
encor,17
walkin,17
small,17
niggaz,17
par,17
mes,17
dond,17
lovin,17
book,16
guy,16
ou,16
cett,16
greed,16
serious,16
breez,16
wide,16
number,16
sha,16
ahh,16
"""mÃ­""",16
nothin,16
sensat,16
losin,16
"""corazÃ³n""",16
drag,16
decir,16
yeux,16
temp,16
pride,16
cherri,16
dun,16
perfect,16
otra,16
vers,16
m,16
sayin,15
ser,15
chill,15
pure,15
tous,15
basement,15
freak,15
forgiv,15
suppos,15
fit,15
etern,15
ima,15
sens,15
wont,15
refrain,15
hollow,15
storm,15
mountain,15
soft,15
vece,15
needl,15
sind,15
ey,15
safe,15
lon,15
"""lÃ """,15
hoe,15
nun,15
bis,15
non,15
few,15
gent,15
ven,15
super,15
ash,14
steadi,14
warm,14
doubt,14
anybodi,14
trick,14
deal,14
bust,14
cop,14
problem,14
midnight,14
busi,14
bar,14
merci,14
strength,14
hook,14
women,14
feet,14
von,14
ear,14
mar,14
demand,14
window,14
pound,14
honey,14
worship,14
denn,14
climb,14
feliz,14
crew,14
mucho,14
bill,13
card,13
bone,13
pack,13
cat,13
crawl,13
american,13
wick,13
prepar,13
decid,13
cryin,13
spread,13
groov,13
thang,13
search,13
higher,13
somewher,13
shadow,13
count,13
ver,13
choic,13
week,13
pussi,13
gut,13
nie,13
sorrow,13
gibt,13
cada,13
"""asÃ­""",13
ok,13
prayer,13
everytim,13
swing,13
loin,13
ni,13
mano,13
estar,13
ghetto,13
vas,13
gusta,13
paradis,13
mundo,13
bass,13
tard,13
sympathi,13
track,13
undon,13
jam,13
x2,13
phone,13
mr,13
gimm,13
loser,13
quando,13
sink,12
possibl,12
style,12
huh,12
bag,12
loud,12
pictur,12
confus,12
melodi,12
fort,12
vieux,12
space,12
hurri,12
shame,12
quick,12
person,12
pant,12
major,12
wine,12
proud,12
front,12
n,12
dollar,12
claim,12
spite,12
human,12
dem,12
jetzt,12
sie,12
kein,12
nach,12
hast,12
rush,12
pienso,12
okay,12
saturday,12
sand,12
dame,12
siento,12
dio,12
reign,12
destini,12
nasti,12
shoe,12
crimson,12
"""mÃªme""",12
tellin,12
j,12
tanta,12
outta,12
overcom,12
jamai,12
nena,12
dune,12
worth,12
gloria,12
freedom,12
motherfuck,12
peux,12
qu,12
"""aquÃ­""",12
po,12
shi,12
sucker,12
tiempo,12
ultim,12
callin,12
chair,12
trap,12
digit,12
treat,11
tire,11
none,11
seal,11
pink,11
gift,11
flip,11
diseas,11
fue,11
trip,11
block,11
minut,11
ow,11
entr,11
fait,11
gen,11
grave,11
vision,11
countri,11
foot,11
slip,11
defeat,11
medic,11
view,11
merri,11
glass,11
due,11
spin,11
hab,11
schon,11
dass,11
piel,11
half,11
origin,11
flesh,11
cloth,11
devot,11
stress,11
endless,11
cheek,11
realiti,11
lion,11
field,11
cuerpo,11
"""cÃ³mo""",11
ohh,11
jeden,11
june,11
self,11
pleasur,11
messag,11
tom,11
lookin,11
ur,11
peu,11
smell,11
ve,11
veux,11
vous,11
ses,11
enemi,11
grace,11
stick,11
knife,11
tryna,11
rollin,11
parec,11
harder,11
dicen,11
concern,10
finger,10
goin,10
float,10
cigarett,10
simpli,10
stuff,10
cash,10
stupid,10
west,10
inner,10
inch,10
emot,10
fact,10
form,10
tag,10
monkey,10
press,10
danger,10
bottom,10
shoot,10
news,10
surpris,10
art,10
common,10
meat,10
funni,10
pop,10
luck,10
hundr,10
regret,10
winter,10
queda,10
zeit,10
visto,10
rip,10
cure,10
releas,10
system,10
bridg,10
horn,10
eso,10
crown,10
illus,10
natur,10
nois,10
generat,10
dawn,10
pido,10
lass,10
dope,10
mc,10
ant,10
workin,10
fi,10
dolor,10
lift,10
vain,10
fin,10
clown,10
fair,10
bonheur,10
leur,10
sui,10
coeur,10
gain,10
innoc,10
eagl,10
rendezv,10
bite,10
kingdom,10
cosa,10
"""sueÃ±o""",10
essa,10
cuenta,10
rich,9
strang,9
brown,9
poor,9
john,9
ignor,9
sigh,9
hombr,9
circl,9
toe,9
grant,9
east,9
hour,9
serv,9
trade,9
drug,9
wife,9
repeat,9
wound,9
singl,9
glow,9
destruct,9
paint,9
pocket,9
tie,9
comfort,9
string,9
notic,9
wheel,9
whoo,9
youth,9
guilti,9
hip,9
tabl,9
sehen,9
nose,9
mutil,9
wird,9
keiner,9
genau,9
dulc,9
bomb,9
silver,9
hace,9
whatev,9
twist,9
scienc,9
silenc,9
jungl,9
magazin,9
breakin,9
spit,9
quand,9
sein,9
knockin,9
aber,9
brauch,9
cook,9
jah,9
princess,9
otro,9
ese,9
puedo,9
dire,9
glad,9
sera,9
sen,9
tough,9
heartach,9
"""sÃ³lo""",9
weep,9
muy,9
sack,9
curs,9
dust,9
punk,9
honor,9
vivir,9
volver,9
flash,9
ciel,9
taim,9
cruel,9
microphon,9
christ,9
negra,9
nut,9
pueda,9
fui,9
p,9
nest,9
cant,9
ooooh,9
program,9
sono,9
jede,9
tip,8
hill,8
william,8
givin,8
alarm,8
darl,8
voce,8
dig,8
boom,8
bob,8
conceiv,8
state,8
path,8
normal,8
job,8
birth,8
purpos,8
righteous,8
princ,8
poison,8
wors,8
kitchen,8
dog,8
snow,8
eh,8
histori,8
island,8
ice,8
sudden,8
clean,8
sell,8
park,8
score,8
english,8
earli,8
object,8
tape,8
glimps,8
wrap,8
whore,8
shade,8
less,8
queen,8
whenev,8
weg,8
sag,8
mach,8
sabe,8
leben,8
halt,8
poco,8
veo,8
lesson,8
date,8
daughter,8
rewind,8
demon,8
crime,8
nation,8
silent,8
balanc,8
tale,8
yesterday,8
box,8
tide,8
majesti,8
mot,8
regard,8
pein,8
esa,8
"""zurÃ¼ck""",8
battl,8
tall,8
tea,8
nah,8
nuestro,8
pig,8
folk,8
captur,8
delight,8
welt,8
equal,8
energi,8
nadi,8
mer,8
femm,8
nu,8
rough,8
sient,8
figur,8
band,8
toujour,8
hacer,8
"""adiÃ³""",8
vamo,8
savoir,8
quiera,8
pressur,8
ooo,8
sem,8
success,8
buck,8
letter,8
viel,8
weight,8
shelter,8
lamour,8
mill,8
dat,8
lado,8
deseo,8
secret,7
sale,7
color,7
note,7
complet,7
diamond,7
ayer,7
romanc,7
uhh,7
dough,7
neck,7
simpl,7
rainbow,7
soleil,7
content,7
prison,7
class,7
takin,7
fals,7
mix,7
creation,7
weed,7
lace,7
aid,7
mental,7
moonlight,7
ach,7
brand,7
motion,7
dos,7
thin,7
edg,7
shell,7
tour,7
lame,7
draw,7
order,7
media,7
twenti,7
cake,7
root,7
intent,7
bounc,7
vor,7
werd,7
bastard,7
bein,7
mirar,7
playa,7
"""dÃ­a""",7
presenc,7
worm,7
scene,7
code,7
"""estÃ¡""",7
grey,7
forc,7
march,7
lifeless,7
dreamin,7
chant,7
um,7
boot,7
ghost,7
trist,7
terr,7
peur,7
dri,7
satisfi,7
conmigo,7
hier,7
quisiera,7
sleepin,7
ray,7
hop,7
babylon,7
hora,7
shop,7
"""serÃ¡""",7
nervous,7
scratch,7
mask,7
speed,7
numb,7
sus,7
personn,7
quun,7
quelqu,7
vivr,7
fat,7
mom,7
historia,7
vuelta,7
fond,7
depui,7
troi,7
coffe,7
david,7
ment,7
ves,7
buri,7
match,7
geht,7
euch,7
ihn,7
coup,7
green,7
shore,7
album,7
bid,7
os,7
viento,7
pena,7
monster,7
gangsta,7
bitter,7
morir,7
lalala,7
glori,7
sagt,7
pot,7
sta,7
doll,7
fazer,7
cotton,7
eras,6
settl,6
runaway,6
store,6
colour,6
creatur,6
everlast,6
candi,6
clue,6
agua,6
fanci,6
dude,6
jewel,6
test,6
mo,6
solut,6
aha,6
miracl,6
fruit,6
sest,6
dautr,6
offer,6
victim,6
limit,6
strike,6
seed,6
rape,6
abl,6
polit,6
dure,6
bald,6
mirror,6
bare,6
obsess,6
cute,6
nail,6
wise,6
price,6
distanc,6
sir,6
trunk,6
explod,6
daylight,6
court,6
hiphop,6
bull,6
chase,6
page,6
stab,6
london,6
chicken,6
miseri,6
steel,6
desper,6
terror,6
aus,6
lieb,6
macht,6
honest,6
fragil,6
carv,6
wieder,6
heut,6
haben,6
glaub,6
wirklich,6
geld,6
thee,6
thou,6
cheer,6
vein,6
drift,6
york,6
sweat,6
quier,6
garden,6
web,6
roar,6
palm,6
salvat,6
continu,6
tv,6
greatest,6
mond,6
sous,6
enfant,6
total,6
zum,6
momento,6
fuerza,6
load,6
fault,6
stretch,6
aquella,6
gana,6
2x,6
imag,6
bas,6
direct,6
relat,6
instrument,6
hardest,6
lyin,6
soir,6
piano,6
lil,6
peter,6
cabeza,6
homi,6
servant,6
cast,6
grade,6
lust,6
rude,6
calor,6
pasar,6
histoir,6
doubl,6
attack,6
soledad,6
mari,6
perd,6
"""rÃªves""",6
bond,6
ding,6
winner,6
profit,6
llega,6
flight,6
charm,6
toy,6
oclock,6
saber,6
hater,6
jeder,6
pump,6
distant,6
warum,6
"""atrÃ¡""",6
spill,6
dwell,6
sait,6
lucki,6
oo,6
struggl,6
thunder,6
gran,6
waitin,6
"""itÂ´""",6
intro,6
crystal,6
wreck,6
coal,6
compar,6
pet,6
vultur,6
madr,6
smart,6
case,6
communic,6
amour,6
jung,6
holla,6
blanco,6
deaf,6
mim,6
quello,6
stadt,6
"""extraÃ±o""",6
esto,6
vou,6
lluvia,6
dejo,6
contigo,6
nao,6
"""Ã¨""",6
pearl,5
worst,5
worn,5
quiet,5
repent,5
proof,5
convers,5
stranger,5
posit,5
rage,5
creep,5
gate,5
movin,5
base,5
wire,5
plug,5
express,5
stray,5
slave,5
cell,5
hood,5
handl,5
bibl,5
slowli,5
bottl,5
strap,5
fuss,5
throat,5
unhappi,5
carol,5
repli,5
suicid,5
attent,5
burst,5
egg,5
butcher,5
paper,5
fix,5
church,5
suit,5
bride,5
dad,5
bigger,5
truck,5
photo,5
nightmar,5
hungri,5
rider,5
chest,5
disast,5
corner,5
favorit,5
crash,5
mist,5
mann,5
"""hÃ¶r""",5
tempt,5
darkest,5
oblivion,5
void,5
veil,5
yard,5
kommt,5
dieser,5
sonn,5
andar,5
besid,5
wolf,5
blaze,5
smash,5
demis,5
vice,5
planet,5
treasur,5
skeleton,5
fan,5
belli,5
obey,5
realiz,5
boogi,5
playin,5
bubbl,5
killin,5
ourselv,5
casa,5
vaya,5
appl,5
certain,5
spring,5
grin,5
deeper,5
addict,5
embrac,5
hall,5
tortur,5
hesit,5
sunni,5
frown,5
creat,5
jean,5
almighti,5
coupl,5
zoo,5
ole,5
uno,5
importa,5
oder,5
divin,5
pensar,5
vivo,5
necesito,5
llegar,5
lotta,5
smokin,5
judgement,5
paso,5
hacia,5
buscando,5
bail,5
hablar,5
frustrat,5
homm,5
shape,5
stair,5
iron,5
trembl,5
graviti,5
aussi,5
"""tÃªte""",5
"""rÃªve""",5
aujourdhui,5
scar,5
lightn,5
rebel,5
standin,5
guitar,5
voz,5
droit,5
bye,5
type,5
baila,5
mort,5
"""cÃ©tait""",5
plein,5
receiv,5
thrill,5
dong,5
har,5
cost,5
mister,5
ho,5
palabra,5
fuert,5
papel,5
weather,5
compromis,5
llorar,5
fulfil,5
invit,5
sunshin,5
masquerad,5
sourc,5
vom,5
weiter,5
seit,5
accus,5
rearrang,5
mio,5
ship,5
peel,5
mark,5
junto,5
calma,5
olvidart,5
gritar,5
pi,5
dis,5
pen,5
lala,5
level,5
dirt,5
marri,5
ad,5
southern,5
design,5
center,5
somo,5
"""passÃ©""",5
bliss,5
butt,5
nuevo,5
crush,5
betray,5
chi,5
ohhh,5
sugar,5
victori,5
decis,5
dr,5
admir,5
notr,5
llevar,5
bir,5
aim,5
booti,5
"""itÃ¢Â€Â™""",5
dart,5
lugar,5
fe,5
larg,5
telephon,5
law,5
reli,5
stench,5
gar,5
dieu,5
mientra,5
ello,5
mentira,5
zone,5
instant,5
vuelvo,5
galaxi,5
ama,5
teardrop,5
quem,5
ciudad,5
"""piÃ¹""",5
dimmi,5
doy,5
vocal,4
pool,4
alley,4
faint,4
plenti,4
player,4
franc,4
dip,4
peep,4
bang,4
wow,4
spine,4
effect,4
tradit,4
metal,4
engin,4
vill,4
font,4
pluie,4
mission,4
rotten,4
visit,4
havin,4
situat,4
domin,4
mike,4
crook,4
rag,4
version,4
slay,4
desol,4
poetri,4
medicin,4
anger,4
x3,4
duck,4
travel,4
univers,4
highest,4
tender,4
ticket,4
chick,4
film,4
bloom,4
idea,4
drunk,4
joe,4
attitud,4
team,4
jone,4
axe,4
movi,4
fore,4
seventh,4
bobbi,4
beast,4
confess,4
famous,4
obvious,4
footstep,4
lang,4
seh,4
nen,4
niemal,4
voll,4
satan,4
snake,4
stake,4
mourn,4
sentir,4
stream,4
tame,4
pari,4
tank,4
ander,4
clip,4
klar,4
naiv,4
gentl,4
luz,4
fuego,4
sol,4
pensando,4
hail,4
fuel,4
watchin,4
lee,4
fed,4
artist,4
cycl,4
chin,4
logic,4
beef,4
bake,4
zombi,4
screen,4
lake,4
oper,4
brooklyn,4
saint,4
llena,4
solament,4
justic,4
public,4
unseen,4
deserv,4
bruis,4
cave,4
devour,4
sacrific,4
sword,4
doom,4
idol,4
mighti,4
hum,4
bee,4
dee,4
daili,4
girlfriend,4
deed,4
shirt,4
robe,4
cage,4
stronger,4
perdido,4
"""fÃ¡cil""",4
komm,4
haut,4
gern,4
mag,4
shock,4
liquor,4
shorti,4
c,4
encontrar,4
seguir,4
keepin,4
plant,4
vibe,4
recuerdo,4
romant,4
ceil,4
dizzi,4
rug,4
humbl,4
liar,4
cours,4
vengeanc,4
teacher,4
abus,4
soldier,4
tini,4
jen,4
noir,4
"""jÃ©tai""",4
pronto,4
wrist,4
frozen,4
truli,4
shoulder,4
ignit,4
dit,4
corp,4
calm,4
dumb,4
gal,4
anticip,4
gee,4
buena,4
grip,4
coffin,4
romeo,4
negro,4
viejo,4
blond,4
ive,4
foi,4
courag,4
libr,4
peut,4
feu,4
port,4
tas,4
heur,4
lune,4
pourtant,4
avait,4
wa,4
foolish,4
damag,4
mismo,4
creer,4
habla,4
igual,4
"""habrÃ¡""",4
blast,4
stage,4
holdin,4
rocki,4
polic,4
gasolin,4
gang,4
propheci,4
hangin,4
exact,4
thorn,4
pue,4
cuanto,4
dije,4
tun,4
keinen,4
flower,4
estamo,4
joint,4
movement,4
dale,4
killer,4
lunch,4
sake,4
orlean,4
leavin,4
pace,4
punch,4
error,4
middl,4
cock,4
senseless,4
crimin,4
serpent,4
aye,4
teas,4
fortun,4
respect,4
map,4
leau,4
goddamn,4
x4,4
"""Ã©""",4
santa,4
devant,4
pui,4
cultur,4
affair,4
aun,4
caer,4
brutal,4
shinin,4
altar,4
rat,4
anytim,4
trigger,4
cualquier,4
food,4
leather,4
"""donÃ¢Â€Â™t""",4
useless,4
bank,4
vengo,4
coro,4
tuyo,4
gli,4
tutti,4
revers,4
kun,4
min,4
sigu,4
deja,4
manera,4
fiel,4
vete,4
crucifi,4
yellow,4
bajo,4
matar,4
hmm,4
sei,4
pra,4
io,4
mucha,4
adam,3
limb,3
sweep,3
credit,3
villag,3
imposs,3
harmoni,3
nuclear,3
fashion,3
tomb,3
remedi,3
club,3
woah,3
correct,3
peau,3
drama,3
powder,3
recogn,3
kneel,3
raw,3
alien,3
vicious,3
opposit,3
drain,3
knot,3
increas,3
curtain,3
tunnel,3
brighter,3
golden,3
gay,3
freez,3
hunt,3
extra,3
charg,3
cd,3
rope,3
lung,3
dissolv,3
phantom,3
judgment,3
flat,3
priest,3
offic,3
spanish,3
project,3
loss,3
brick,3
tha,3
willi,3
fella,3
diss,3
feat,3
month,3
gypsi,3
pistol,3
defin,3
plagu,3
piss,3
measur,3
asham,3
standard,3
downtown,3
ancient,3
guard,3
"""Ã¼ber""",3
bleibt,3
champagn,3
freund,3
"""ahÃ­""",3
sigo,3
"""razÃ³n""",3
provid,3
lamb,3
sheep,3
present,3
cup,3
trash,3
darlin,3
stumbl,3
plane,3
america,3
fish,3
bay,3
third,3
4x,3
penni,3
juic,3
pledg,3
probabl,3
bread,3
bath,3
thirst,3
mommi,3
expos,3
wealth,3
slick,3
bueno,3
estaba,3
suelo,3
mirando,3
jail,3
michael,3
greater,3
musica,3
miser,3
harvest,3
deceiv,3
prey,3
fascin,3
explor,3
taint,3
burden,3
import,3
crumbl,3
singin,3
tattoo,3
bow,3
unto,3
beau,3
quoi,3
mysteri,3
mirada,3
"""despuÃ©""",3
impos,3
enamorado,3
minuto,3
durch,3
einfach,3
bitt,3
"""schÃ¶n""",3
ob,3
"""wÃ¤r""",3
egal,3
horizont,3
seel,3
older,3
colder,3
infinit,3
fo,3
dim,3
poder,3
diga,3
"""dÃ­as""",3
knowin,3
soil,3
pon,3
yah,3
cari,3
destino,3
frent,3
jama,3
castl,3
milk,3
sobr,3
georg,3
"""iÃ¢Â€Â™m""",3
birthday,3
fingertip,3
selfish,3
sidewalk,3
poi,3
motiv,3
mont,3
hon,3
journey,3
blur,3
pill,3
height,3
mass,3
societi,3
clap,3
gas,3
labio,3
paul,3
luna,3
mira,3
guerra,3
secreto,3
pide,3
finish,3
co,3
oscuridad,3
lonesom,3
tant,3
venir,3
nuit,3
sunlight,3
sheet,3
rubber,3
complic,3
som,3
ut,3
target,3
hatr,3
boss,3
lleva,3
pimp,3
"""sÃ©""",3
camino,3
despertar,3
estribillo,3
"""frÃ­o""",3
buzz,3
weari,3
seein,3
jingl,3
brush,3
pitch,3
lack,3
guarante,3
raini,3
maria,3
hunger,3
beach,3
restless,3
scatter,3
pattern,3
ordinari,3
starlight,3
loos,3
declar,3
squad,3
damnat,3
deinen,3
angst,3
geh,3
fest,3
etwa,3
bug,3
prophet,3
mieux,3
perdu,3
croi,3
chemin,3
mortal,3
twelv,3
realm,3
foundat,3
oooh,3
muss,3
sagen,3
chicago,3
decemb,3
septemb,3
breed,3
rue,3
joue,3
laiss,3
hypnot,3
critic,3
haga,3
murder,3
coke,3
cousin,3
disgrac,3
nake,3
paz,3
weav,3
desert,3
swift,3
mujer,3
laughter,3
anim,3
b,3
r,3
failur,3
practic,3
slut,3
torch,3
spiritu,3
mejor,3
"""canciÃ³n""",3
encuentro,3
cara,3
mil,3
querer,3
rob,3
habit,3
risk,3
partner,3
mystic,3
border,3
jim,3
thigh,3
worthless,3
sincer,3
ci,3
quest,3
oui,3
chees,3
contr,3
seiz,3
ont,3
bord,3
forti,3
parad,3
california,3
tennesse,3
privat,3
tower,3
wer,3
schwer,3
mention,3
slumber,3
bullshit,3
jo,3
"""mÃ¤""",3
post,3
moin,3
buscar,3
sos,3
medio,3
tragedi,3
joke,3
cha,3
outro,3
jade,3
iba,3
replac,3
lifetim,3
tenga,3
wet,3
scale,3
dinner,3
hardcor,3
usual,3
mornin,3
sere,3
darken,3
teeth,3
ganz,3
dabei,3
sil,3
skull,3
ritual,3
decirt,3
bullet,3
collaps,3
fare,3
pillow,3
fur,3
