word,count
love,35
way,30
night,28
time,27
gangsta,26
nigga,25
girl,21
livin,21
man,20
beauti,20
ladi,19
heart,19
wanna,19
fog,19
caus,18
men,18
dog,18
cat,18
paus,18
lee,18
ann,18
thing,17
befor,17
fuck,16
bad,16
jam,16
walk,15
yo,15
live,15
whi,15
rat,15
snake,15
need,14
feel,14
fall,14
look,14
yeah,13
eye,13
life,13
shit,13
hit,12
mr,12
motherfuck,12
move,12
ass,11
stay,11
nothin,11
chorus,10
niggaz,10
believ,10
use,10
crawl,10
doe,10
call,10
day,9
god,9
gotta,9
reason,9
knee,9
hey,9
reach,9
head,9
everyth,9
everybodi,8
pound,8
everi,8
wrong,8
ball,8
insid,8
die,8
hand,8
leav,8
que,8
becaus,8
babi,7
tri,7
put,7
goin,7
cheek,7
same,7
name,7
daddi,7
bodi,7
good,7
ani,7
talk,7
wit,7
pack,7
strength,7
room,7
end,6
sound,6
kid,6
shorti,6
pleas,6
goe,6
strong,6
somebodi,6
point,6
pride,6
watch,6
game,6
friend,6
sea,6
trip,6
street,6
someth,6
war,6
part,6
drop,6
zone,6
tus,6
saw,6
pain,6
cross,6
world,5
mind,5
home,5
lie,5
own,5
money,5
lift,5
g,5
gonna,5
hold,5
face,5
new,5
pay,5
kick,5
vers,5
wait,5
soul,5
run,5
fire,5
fill,5
mean,5
rememb,5
kill,5
blood,5
flesh,5
deceiv,5
mine,5
slip,5
heat,5
runnin,5
fals,5
billi,5
other,5
red,5
river,5
loneli,5
funk,5
faith,5
um,5
onli,4
high,4
roll,4
front,4
ima,4
hurt,4
trust,4
perfect,4
forgiv,4
thought,4
real,4
town,4
em,4
yall,4
chill,4
pick,4
demon,4
light,4
mistak,4
heartach,4
true,4
dead,4
dick,4
place,4
una,4
piel,4
sobr,4
wine,4
til,4
voic,4
weak,4
ride,4
christ,4
window,4
last,3
star,3
son,3
cut,3
floor,3
hot,3
tryin,3
style,3
grab,3
givin,3
dream,3
mani,3
sorri,3
turn,3
sun,3
work,3
hate,3
plan,3
corner,3
busi,3
hook,3
help,3
scream,3
desir,3
crowd,3
price,3
sky,3
smoke,3
littl,3
ha,3
nobodi,3
bout,3
bitch,3
creep,3
bust,3
guess,3
fun,3
word,3
whole,3
mouth,3
figur,3
pop,3
serv,3
wet,3
polic,3
lean,3
pump,3
sin,3
esta,3
alma,3
start,3
old,3
king,3
humbl,3
diamond,3
beer,3
feet,3
ol,3
homi,3
earth,3
lover,3
top,3
loss,3
overcom,3
hardest,3
cri,2
show,2
peopl,2
beat,2
drink,2
honey,2
brother,2
bone,2
feed,2
bar,2
dime,2
par,2
