word,count
love,230
que,158
babi,142
need,142
feel,141
thing,129
day,122
time,121
du,102
start,100
life,92
world,91
ich,91
gonna,89
way,86
yeah,86
caus,84
night,81
onli,80
danc,79
littl,78
turn,77
tri,76
play,76
wanna,75
dream,73
heart,71
und,69
look,68
die,67
girl,66
fall,65
light,64
noth,63
man,63
whi,63
eye,62
everi,61
te,60
hand,57
gotta,57
face,56
call,55
es,54
kill,53
wait,53
live,51
boy,51
rain,51
walk,50
everyth,50
parti,50
hey,49
un,49
befor,48
sun,47
stay,47
end,47
chang,45
ha,45
lie,45
jenni,45
good,45
head,44
hold,44
yo,44
lo,44
believ,43
watch,43
nicht,43
pain,42
pleas,42
fuck,42
das,42
wenn,42
show,41
same,41
forev,41
immer,41
break,40
put,40
angel,40
mind,39
bad,39
talk,39
dich,39
stop,39
sail,38
soul,37
song,37
dann,37
free,36
last,35
move,35
cri,35
auf,35
mayb,34
care,34
insid,34
runnin,33
breath,33
leav,32
fine,32
hope,32
togeth,32
je,32
place,31
wrong,31
mad,31
real,31
door,31
blow,31
nobodi,31
jack,31
big,30
rhythm,30
nigga,30
land,30
"""mÃ¡s""",30
use,30
dan,30
heaven,29
friend,29
name,29
word,28
dead,28
new,28
someth,28
chorus,28
rap,28
rock,28
white,28
lord,28
da,28
music,28
ella,28
che,28
god,27
everybodi,27
guess,27
spoon,27
reason,26
home,26
sky,26
star,26
dark,26
"""Ã """,26
mehr,26
year,25
shit,25
son,25
em,25
blood,25
reach,25
upset,25
run,24
promis,24
qui,24
doe,24
yall,24
pas,24
machin,24
thought,23
stand,23
set,23
money,23
king,23
bist,23
magic,23
il,23
mich,23
sexi,23
tutto,23
fight,22
goe,22
mean,22
ne,22
heavi,22
true,21
rememb,21
control,21
round,21
por,21
work,21
ani,21
fli,21
el,21
vida,21
today,21
alla,21
beat,20
game,20
ball,20
question,20
cuz,20
wie,20
dein,20
strong,20
wing,20
questo,20
someon,19
matter,19
happi,19
high,19
broken,19
mani,19
sunday,19
summer,19
citi,19
holi,19
wir,19
futur,19
nada,19
alcohol,19
earth,18
becaus,18
floor,18
hate,18
shine,18
old,18
suck,18
dick,18
escap,18
river,18
nein,18
somethin,18
touch,18
est,18
ce,18
ma,18
dj,18
anoth,17
ooh,17
famili,17
wall,17
insan,17
cool,17
der,17
ist,17
own,17
part,17
sur,17
eu,17
sea,16
whole,16
feelin,16
sin,16
arm,16
step,16
crazi,16
realli,16
sha,16
fear,16
fill,16
blind,16
easi,16
piec,16
everywher,16
hell,16
nunca,16
mouth,15
peopl,15
hurt,15
empti,15
push,15
hit,15
help,15
lover,15
black,15
death,15
cut,15
sometim,15
spinnin,15
im,15
weil,15
lick,15
bin,15
todo,15
ride,14
bodi,14
til,14
drop,14
cold,14
other,14
sick,14
sound,14
troubl,14
onc,14
open,14
skin,14
wonder,14
line,14
ein,14
den,14
mir,14
dir,14
hat,14
fire,14
feed,14
scream,14
return,14
spirit,14
rockin,14
plan,14
chanc,14
such,14
"""mÃ­""",14
ash,13
top,13
act,13
tomorrow,13
mine,13
morn,13
anymor,13
zu,13
"""fÃ¼r""",13
side,13
sensat,13
para,13
lead,13
prais,13
fallin,13
small,13
nice,13
sympathi,13
fool,13
undon,13
quando,13
red,12
kiss,12
becom,12
roll,12
els,12
veri,12
afraid,12
comin,12
grab,12
forgiv,12
master,12
noch,12
gibt,12
ok,12
welcom,12
bien,12
great,12
cos,12
truth,12
"""oÃ¹""",12
beauti,12
cloud,12
moment,12
non,12
crowd,12
brain,11
rest,11
everyon,11
worri,11
serious,11
medic,11
deni,11
car,11
basement,11
pussi,11
air,11
ahh,11
carri,11
lip,11
fame,11
rais,11
flame,11
san,11
sich,11
una,11
hay,11
sad,11
rise,11
nasti,11
trust,11
sind,11
denn,11
kann,11
needl,11
ihr,11
po,11
anywher,11
walkin,11
ja,11
clear,10
wish,10
mother,10
brother,10
share,10
street,10
rule,10
men,10
drink,10
shake,10
kick,10
dress,10
christma,10
scare,10
count,10
ten,10
weak,10
wit,10
bag,10
whoa,10
readi,10
ground,10
voic,10
special,10
surviv,10
mal,10
doch,10
laugh,10
sorri,10
devil,10
everytim,10
mein,10
jeden,10
moon,10
tryin,10
spot,10
huh,10
